sample_id,class,video_path,fps,frame_count,width,height,duration
00695_H_D_N_C3,N/N,../data/train/raw/video/N/N/00695_H_D_N_C3/00695_H_D_N_C3.mp4,10.0,100,1280,720,10.0
02501_H_A_N_C1,N/N,../data/train/raw/video/N/N/02501_H_A_N_C1/02501_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02302_H_A_N_C6,N/N,../data/train/raw/video/N/N/02302_H_A_N_C6/02302_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00061_H_A_N_C1,N/N,../data/train/raw/video/N/N/00061_H_A_N_C1/00061_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00486_H_D_N_C1,N/N,../data/train/raw/video/N/N/00486_H_D_N_C1/00486_H_D_N_C1.mp4,10.0,100,1280,720,10.0
02497_H_A_N_C8,N/N,../data/train/raw/video/N/N/02497_H_A_N_C8/02497_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02093_H_A_N_C5,N/N,../data/train/raw/video/N/N/02093_H_A_N_C5/02093_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00077_H_A_N_C2,N/N,../data/train/raw/video/N/N/00077_H_A_N_C2/00077_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02541_H_D_N_C3,N/N,../data/train/raw/video/N/N/02541_H_D_N_C3/02541_H_D_N_C3.mp4,10.0,100,1280,720,10.0
00160_H_A_N_C1,N/N,../data/train/raw/video/N/N/00160_H_A_N_C1/00160_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02549_H_D_N_C3,N/N,../data/train/raw/video/N/N/02549_H_D_N_C3/02549_H_D_N_C3.mp4,10.0,100,1280,720,10.0
02161_H_A_N_C6,N/N,../data/train/raw/video/N/N/02161_H_A_N_C6/02161_H_A_N_C6.mp4,10.0,100,1280,720,10.0
02299_H_A_N_C4,N/N,../data/train/raw/video/N/N/02299_H_A_N_C4/02299_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00172_H_A_N_C1,N/N,../data/train/raw/video/N/N/00172_H_A_N_C1/00172_H_A_N_C1.mp4,10.0,231,1280,720,23.1
02502_H_A_N_C1,N/N,../data/train/raw/video/N/N/02502_H_A_N_C1/02502_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02320_H_A_N_C8,N/N,../data/train/raw/video/N/N/02320_H_A_N_C8/02320_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00068_H_A_N_C1,N/N,../data/train/raw/video/N/N/00068_H_A_N_C1/00068_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02149_H_A_N_C1,N/N,../data/train/raw/video/N/N/02149_H_A_N_C1/02149_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00061_H_A_N_C4,N/N,../data/train/raw/video/N/N/00061_H_A_N_C4/00061_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00024_H_A_N_C5,N/N,../data/train/raw/video/N/N/00024_H_A_N_C5/00024_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00180_H_A_N_C8,N/N,../data/train/raw/video/N/N/00180_H_A_N_C8/00180_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00117_H_A_N_C8,N/N,../data/train/raw/video/N/N/00117_H_A_N_C8/00117_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02604_H_A_N_C4,N/N,../data/train/raw/video/N/N/02604_H_A_N_C4/02604_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02615_H_A_N_C5,N/N,../data/train/raw/video/N/N/02615_H_A_N_C5/02615_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02060_H_A_N_C3,N/N,../data/train/raw/video/N/N/02060_H_A_N_C3/02060_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02527_H_A_N_C6,N/N,../data/train/raw/video/N/N/02527_H_A_N_C6/02527_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00065_H_A_N_C8,N/N,../data/train/raw/video/N/N/00065_H_A_N_C8/00065_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02421_H_A_N_C8,N/N,../data/train/raw/video/N/N/02421_H_A_N_C8/02421_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02266_H_A_N_C5,N/N,../data/train/raw/video/N/N/02266_H_A_N_C5/02266_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00152_H_A_N_C1,N/N,../data/train/raw/video/N/N/00152_H_A_N_C1/00152_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02518_H_A_N_C2,N/N,../data/train/raw/video/N/N/02518_H_A_N_C2/02518_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02085_H_A_N_C3,N/N,../data/train/raw/video/N/N/02085_H_A_N_C3/02085_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02493_H_A_N_C4,N/N,../data/train/raw/video/N/N/02493_H_A_N_C4/02493_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00252_H_D_N_C7,N/N,../data/train/raw/video/N/N/00252_H_D_N_C7/00252_H_D_N_C7.mp4,10.0,100,1280,720,10.0
02173_H_A_N_C6,N/N,../data/train/raw/video/N/N/02173_H_A_N_C6/02173_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00657_H_D_N_C1,N/N,../data/train/raw/video/N/N/00657_H_D_N_C1/00657_H_D_N_C1.mp4,10.0,100,1280,720,10.0
00043_H_A_N_C5,N/N,../data/train/raw/video/N/N/00043_H_A_N_C5/00043_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00081_H_A_N_C4,N/N,../data/train/raw/video/N/N/00081_H_A_N_C4/00081_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02010_H_A_N_C7,N/N,../data/train/raw/video/N/N/02010_H_A_N_C7/02010_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02561_H_D_N_C8,N/N,../data/train/raw/video/N/N/02561_H_D_N_C8/02561_H_D_N_C8.mp4,10.0,100,1280,720,10.0
02608_H_A_N_C7,N/N,../data/train/raw/video/N/N/02608_H_A_N_C7/02608_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00738_H_D_N_C5,N/N,../data/train/raw/video/N/N/00738_H_D_N_C5/00738_H_D_N_C5.mp4,10.0,100,1280,720,10.0
02014_H_A_N_C2,N/N,../data/train/raw/video/N/N/02014_H_A_N_C2/02014_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02006_H_A_N_C5,N/N,../data/train/raw/video/N/N/02006_H_A_N_C5/02006_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02025_H_A_N_C4,N/N,../data/train/raw/video/N/N/02025_H_A_N_C4/02025_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00590_H_D_N_C1,N/N,../data/train/raw/video/N/N/00590_H_D_N_C1/00590_H_D_N_C1.mp4,10.0,100,1280,720,10.0
00081_H_A_N_C6,N/N,../data/train/raw/video/N/N/00081_H_A_N_C6/00081_H_A_N_C6.mp4,10.0,100,1280,720,10.0
02612_H_A_N_C5,N/N,../data/train/raw/video/N/N/02612_H_A_N_C5/02612_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02591_H_A_N_C6,N/N,../data/train/raw/video/N/N/02591_H_A_N_C6/02591_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00212_H_D_N_C3,N/N,../data/train/raw/video/N/N/00212_H_D_N_C3/00212_H_D_N_C3.mp4,10.0,100,1280,720,10.0
02169_H_A_N_C4,N/N,../data/train/raw/video/N/N/02169_H_A_N_C4/02169_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02025_H_A_N_C7,N/N,../data/train/raw/video/N/N/02025_H_A_N_C7/02025_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02494_H_A_N_C7,N/N,../data/train/raw/video/N/N/02494_H_A_N_C7/02494_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00088_H_A_N_C1,N/N,../data/train/raw/video/N/N/00088_H_A_N_C1/00088_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00051_H_A_N_C1,N/N,../data/train/raw/video/N/N/00051_H_A_N_C1/00051_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00236_H_D_N_C8,N/N,../data/train/raw/video/N/N/00236_H_D_N_C8/00236_H_D_N_C8.mp4,10.0,100,1280,720,10.0
02448_H_A_N_C1,N/N,../data/train/raw/video/N/N/02448_H_A_N_C1/02448_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00569_H_D_N_C4,N/N,../data/train/raw/video/N/N/00569_H_D_N_C4/00569_H_D_N_C4.mp4,10.0,100,1280,720,10.0
02224_H_A_N_C1,N/N,../data/train/raw/video/N/N/02224_H_A_N_C1/02224_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00658_H_D_N_C7,N/N,../data/train/raw/video/N/N/00658_H_D_N_C7/00658_H_D_N_C7.mp4,10.0,100,1280,720,10.0
00623_H_D_N_C2,N/N,../data/train/raw/video/N/N/00623_H_D_N_C2/00623_H_D_N_C2.mp4,10.0,100,1280,720,10.0
00595_H_D_N_C2,N/N,../data/train/raw/video/N/N/00595_H_D_N_C2/00595_H_D_N_C2.mp4,10.0,100,1280,720,10.0
00322_H_A_N_C8,N/N,../data/train/raw/video/N/N/00322_H_A_N_C8/00322_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00466_H_A_N_C2,N/N,../data/train/raw/video/N/N/00466_H_A_N_C2/00466_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02310_H_A_N_C1,N/N,../data/train/raw/video/N/N/02310_H_A_N_C1/02310_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00346_H_A_N_C3,N/N,../data/train/raw/video/N/N/00346_H_A_N_C3/00346_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00224_H_D_N_C8,N/N,../data/train/raw/video/N/N/00224_H_D_N_C8/00224_H_D_N_C8.mp4,10.0,100,1280,720,10.0
00129_H_A_N_C7,N/N,../data/train/raw/video/N/N/00129_H_A_N_C7/00129_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02045_H_A_N_C6,N/N,../data/train/raw/video/N/N/02045_H_A_N_C6/02045_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00318_H_A_N_C4,N/N,../data/train/raw/video/N/N/00318_H_A_N_C4/00318_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00470_H_A_N_C3,N/N,../data/train/raw/video/N/N/00470_H_A_N_C3/00470_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00347_H_A_N_C1,N/N,../data/train/raw/video/N/N/00347_H_A_N_C1/00347_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02561_H_D_N_C2,N/N,../data/train/raw/video/N/N/02561_H_D_N_C2/02561_H_D_N_C2.mp4,10.0,100,1280,720,10.0
00106_H_A_N_C2,N/N,../data/train/raw/video/N/N/00106_H_A_N_C2/00106_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02573_H_D_N_C7,N/N,../data/train/raw/video/N/N/02573_H_D_N_C7/02573_H_D_N_C7.mp4,10.0,100,1280,720,10.0
00573_H_D_N_C1,N/N,../data/train/raw/video/N/N/00573_H_D_N_C1/00573_H_D_N_C1.mp4,10.0,100,1280,720,10.0
00081_H_A_N_C1,N/N,../data/train/raw/video/N/N/00081_H_A_N_C1/00081_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02113_H_A_N_C5,N/N,../data/train/raw/video/N/N/02113_H_A_N_C5/02113_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02057_H_A_N_C3,N/N,../data/train/raw/video/N/N/02057_H_A_N_C3/02057_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02293_H_A_N_C3,N/N,../data/train/raw/video/N/N/02293_H_A_N_C3/02293_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00559_H_D_N_C3,N/N,../data/train/raw/video/N/N/00559_H_D_N_C3/00559_H_D_N_C3.mp4,10.0,100,1280,720,10.0
02669_H_A_N_C5,N/N,../data/train/raw/video/N/N/02669_H_A_N_C5/02669_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00613_H_D_N_C1,N/N,../data/train/raw/video/N/N/00613_H_D_N_C1/00613_H_D_N_C1.mp4,10.0,100,1280,720,10.0
00113_H_A_N_C8,N/N,../data/train/raw/video/N/N/00113_H_A_N_C8/00113_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00513_H_D_N_C1,N/N,../data/train/raw/video/N/N/00513_H_D_N_C1/00513_H_D_N_C1.mp4,10.0,100,1280,720,10.0
00623_H_D_N_C3,N/N,../data/train/raw/video/N/N/00623_H_D_N_C3/00623_H_D_N_C3.mp4,10.0,100,1280,720,10.0
02320_H_A_N_C3,N/N,../data/train/raw/video/N/N/02320_H_A_N_C3/02320_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00547_H_D_N_C3,N/N,../data/train/raw/video/N/N/00547_H_D_N_C3/00547_H_D_N_C3.mp4,10.0,100,1280,720,10.0
01999_H_A_N_C4,N/N,../data/train/raw/video/N/N/01999_H_A_N_C4/01999_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00703_H_D_N_C5,N/N,../data/train/raw/video/N/N/00703_H_D_N_C5/00703_H_D_N_C5.mp4,10.0,100,1280,720,10.0
00220_H_D_N_C5,N/N,../data/train/raw/video/N/N/00220_H_D_N_C5/00220_H_D_N_C5.mp4,10.0,100,1280,720,10.0
02343_H_A_N_C1,N/N,../data/train/raw/video/N/N/02343_H_A_N_C1/02343_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02125_H_A_N_C7,N/N,../data/train/raw/video/N/N/02125_H_A_N_C7/02125_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02255_H_A_N_C8,N/N,../data/train/raw/video/N/N/02255_H_A_N_C8/02255_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00694_H_D_N_C7,N/N,../data/train/raw/video/N/N/00694_H_D_N_C7/00694_H_D_N_C7.mp4,10.0,100,1280,720,10.0
00647_H_D_N_C5,N/N,../data/train/raw/video/N/N/00647_H_D_N_C5/00647_H_D_N_C5.mp4,10.0,100,1280,720,10.0
02527_H_A_N_C2,N/N,../data/train/raw/video/N/N/02527_H_A_N_C2/02527_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02522_H_A_N_C4,N/N,../data/train/raw/video/N/N/02522_H_A_N_C4/02522_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02282_H_A_N_C8,N/N,../data/train/raw/video/N/N/02282_H_A_N_C8/02282_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02109_H_A_N_C1,N/N,../data/train/raw/video/N/N/02109_H_A_N_C1/02109_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02603_H_A_N_C8,N/N,../data/train/raw/video/N/N/02603_H_A_N_C8/02603_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00020_H_A_N_C7,N/N,../data/train/raw/video/N/N/00020_H_A_N_C7/00020_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02368_H_A_N_C4,N/N,../data/train/raw/video/N/N/02368_H_A_N_C4/02368_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02149_H_A_N_C8,N/N,../data/train/raw/video/N/N/02149_H_A_N_C8/02149_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02193_H_A_N_C2,N/N,../data/train/raw/video/N/N/02193_H_A_N_C2/02193_H_A_N_C2.mp4,10.0,100,1280,720,10.0
00713_H_D_N_C5,N/N,../data/train/raw/video/N/N/00713_H_D_N_C5/00713_H_D_N_C5.mp4,10.0,100,1280,720,10.0
00224_H_D_N_C2,N/N,../data/train/raw/video/N/N/00224_H_D_N_C2/00224_H_D_N_C2.mp4,10.0,100,1280,720,10.0
00551_H_D_N_C2,N/N,../data/train/raw/video/N/N/00551_H_D_N_C2/00551_H_D_N_C2.mp4,10.0,100,1280,720,10.0
02600_H_A_N_C2,N/N,../data/train/raw/video/N/N/02600_H_A_N_C2/02600_H_A_N_C2.mp4,10.0,100,1280,720,10.0
00509_H_D_N_C3,N/N,../data/train/raw/video/N/N/00509_H_D_N_C3/00509_H_D_N_C3.mp4,10.0,100,1280,720,10.0
02037_H_A_N_C7,N/N,../data/train/raw/video/N/N/02037_H_A_N_C7/02037_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00121_H_A_N_C1,N/N,../data/train/raw/video/N/N/00121_H_A_N_C1/00121_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00260_H_D_N_C2,N/N,../data/train/raw/video/N/N/00260_H_D_N_C2/00260_H_D_N_C2.mp4,10.0,100,1280,720,10.0
00020_H_A_N_C6,N/N,../data/train/raw/video/N/N/00020_H_A_N_C6/00020_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00248_H_D_N_C7,N/N,../data/train/raw/video/N/N/00248_H_D_N_C7/00248_H_D_N_C7.mp4,10.0,100,1280,720,10.0
02293_H_A_N_C4,N/N,../data/train/raw/video/N/N/02293_H_A_N_C4/02293_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02549_H_D_N_C8,N/N,../data/train/raw/video/N/N/02549_H_D_N_C8/02549_H_D_N_C8.mp4,10.0,100,1280,720,10.0
00043_H_A_N_C2,N/N,../data/train/raw/video/N/N/00043_H_A_N_C2/00043_H_A_N_C2.mp4,10.0,100,1280,720,10.0
00172_H_A_N_C3,N/N,../data/train/raw/video/N/N/00172_H_A_N_C3/00172_H_A_N_C3.mp4,10.0,231,1280,720,23.1
02173_H_A_N_C2,N/N,../data/train/raw/video/N/N/02173_H_A_N_C2/02173_H_A_N_C2.mp4,10.0,100,1280,720,10.0
00703_H_D_N_C2,N/N,../data/train/raw/video/N/N/00703_H_D_N_C2/00703_H_D_N_C2.mp4,10.0,100,1280,720,10.0
02089_H_A_N_C3,N/N,../data/train/raw/video/N/N/02089_H_A_N_C3/02089_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02254_H_A_N_C1,N/N,../data/train/raw/video/N/N/02254_H_A_N_C1/02254_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02592_H_A_N_C4,N/N,../data/train/raw/video/N/N/02592_H_A_N_C4/02592_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02105_H_A_N_C7,N/N,../data/train/raw/video/N/N/02105_H_A_N_C7/02105_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02266_H_A_N_C6,N/N,../data/train/raw/video/N/N/02266_H_A_N_C6/02266_H_A_N_C6.mp4,10.0,100,1280,720,10.0
02469_H_A_N_C4,N/N,../data/train/raw/video/N/N/02469_H_A_N_C4/02469_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02250_H_A_N_C3,N/N,../data/train/raw/video/N/N/02250_H_A_N_C3/02250_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00051_H_A_N_C7,N/N,../data/train/raw/video/N/N/00051_H_A_N_C7/00051_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00573_H_D_N_C4,N/N,../data/train/raw/video/N/N/00573_H_D_N_C4/00573_H_D_N_C4.mp4,10.0,100,1280,720,10.0
02405_H_A_N_C6,N/N,../data/train/raw/video/N/N/02405_H_A_N_C6/02405_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00172_H_A_N_C8,N/N,../data/train/raw/video/N/N/00172_H_A_N_C8/00172_H_A_N_C8.mp4,10.0,231,1280,720,23.1
00313_H_A_N_C8,N/N,../data/train/raw/video/N/N/00313_H_A_N_C8/00313_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00330_H_A_N_C7,N/N,../data/train/raw/video/N/N/00330_H_A_N_C7/00330_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00533_H_D_N_C6,N/N,../data/train/raw/video/N/N/00533_H_D_N_C6/00533_H_D_N_C6.mp4,10.0,100,1280,720,10.0
00490_H_D_N_C4,N/N,../data/train/raw/video/N/N/00490_H_D_N_C4/00490_H_D_N_C4.mp4,10.0,100,1280,720,10.0
00600_H_D_N_C6,N/N,../data/train/raw/video/N/N/00600_H_D_N_C6/00600_H_D_N_C6.mp4,10.0,100,1280,720,10.0
02197_H_A_N_C7,N/N,../data/train/raw/video/N/N/02197_H_A_N_C7/02197_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02537_H_D_N_C5,N/N,../data/train/raw/video/N/N/02537_H_D_N_C5/02537_H_D_N_C5.mp4,10.0,100,1280,720,10.0
02600_H_A_N_C6,N/N,../data/train/raw/video/N/N/02600_H_A_N_C6/02600_H_A_N_C6.mp4,10.0,100,1280,720,10.0
02518_H_A_N_C3,N/N,../data/train/raw/video/N/N/02518_H_A_N_C3/02518_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00559_H_D_N_C1,N/N,../data/train/raw/video/N/N/00559_H_D_N_C1/00559_H_D_N_C1.mp4,10.0,100,1280,720,10.0
02189_H_A_N_C5,N/N,../data/train/raw/video/N/N/02189_H_A_N_C5/02189_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02161_H_A_N_C7,N/N,../data/train/raw/video/N/N/02161_H_A_N_C7/02161_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00306_H_A_N_C5,N/N,../data/train/raw/video/N/N/00306_H_A_N_C5/00306_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00046_H_A_N_C8,N/N,../data/train/raw/video/N/N/00046_H_A_N_C8/00046_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02545_H_D_N_C3,N/N,../data/train/raw/video/N/N/02545_H_D_N_C3/02545_H_D_N_C3.mp4,10.0,100,1280,720,10.0
00032_H_A_N_C7,N/N,../data/train/raw/video/N/N/00032_H_A_N_C7/00032_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00069_H_D_N_C7,N/N,../data/train/raw/video/N/N/00069_H_D_N_C7/00069_H_D_N_C7.mp4,10.0,100,1280,720,10.0
00309_H_A_N_C3,N/N,../data/train/raw/video/N/N/00309_H_A_N_C3/00309_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02611_H_A_N_C5,N/N,../data/train/raw/video/N/N/02611_H_A_N_C5/02611_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02213_H_A_N_C4,N/N,../data/train/raw/video/N/N/02213_H_A_N_C4/02213_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00248_H_D_N_C5,N/N,../data/train/raw/video/N/N/00248_H_D_N_C5/00248_H_D_N_C5.mp4,10.0,100,1280,720,10.0
02157_H_A_N_C6,N/N,../data/train/raw/video/N/N/02157_H_A_N_C6/02157_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00517_H_D_N_C2,N/N,../data/train/raw/video/N/N/00517_H_D_N_C2/00517_H_D_N_C2.mp4,10.0,100,1280,720,10.0
01991_H_A_N_C3,N/N,../data/train/raw/video/N/N/01991_H_A_N_C3/01991_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02072_H_A_N_C8,N/N,../data/train/raw/video/N/N/02072_H_A_N_C8/02072_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00559_H_D_N_C8,N/N,../data/train/raw/video/N/N/00559_H_D_N_C8/00559_H_D_N_C8.mp4,10.0,100,1280,720,10.0
00334_H_A_N_C3,N/N,../data/train/raw/video/N/N/00334_H_A_N_C3/00334_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00051_H_A_N_C6,N/N,../data/train/raw/video/N/N/00051_H_A_N_C6/00051_H_A_N_C6.mp4,10.0,100,1280,720,10.0
02193_H_A_N_C7,N/N,../data/train/raw/video/N/N/02193_H_A_N_C7/02193_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02497_H_A_N_C7,N/N,../data/train/raw/video/N/N/02497_H_A_N_C7/02497_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02319_H_A_N_C3,N/N,../data/train/raw/video/N/N/02319_H_A_N_C3/02319_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02607_H_A_N_C6,N/N,../data/train/raw/video/N/N/02607_H_A_N_C6/02607_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00013_H_A_N_C6,N/N,../data/train/raw/video/N/N/00013_H_A_N_C6/00013_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00551_H_D_N_C4,N/N,../data/train/raw/video/N/N/00551_H_D_N_C4/00551_H_D_N_C4.mp4,10.0,100,1280,720,10.0
00196_H_A_N_C5,N/N,../data/train/raw/video/N/N/00196_H_A_N_C5/00196_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02603_H_A_N_C6,N/N,../data/train/raw/video/N/N/02603_H_A_N_C6/02603_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00533_H_D_N_C2,N/N,../data/train/raw/video/N/N/00533_H_D_N_C2/00533_H_D_N_C2.mp4,10.0,100,1280,720,10.0
00180_H_A_N_C7,N/N,../data/train/raw/video/N/N/00180_H_A_N_C7/00180_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00046_H_A_N_C7,N/N,../data/train/raw/video/N/N/00046_H_A_N_C7/00046_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00019_H_A_N_C1,N/N,../data/train/raw/video/N/N/00019_H_A_N_C1/00019_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02077_H_A_N_C5,N/N,../data/train/raw/video/N/N/02077_H_A_N_C5/02077_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02137_H_A_N_C8,N/N,../data/train/raw/video/N/N/02137_H_A_N_C8/02137_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02189_H_A_N_C6,N/N,../data/train/raw/video/N/N/02189_H_A_N_C6/02189_H_A_N_C6.mp4,10.0,100,1280,720,10.0
02255_H_A_N_C5,N/N,../data/train/raw/video/N/N/02255_H_A_N_C5/02255_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02077_H_A_N_C8,N/N,../data/train/raw/video/N/N/02077_H_A_N_C8/02077_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02522_H_A_N_C2,N/N,../data/train/raw/video/N/N/02522_H_A_N_C2/02522_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02409_H_A_N_C3,N/N,../data/train/raw/video/N/N/02409_H_A_N_C3/02409_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02615_H_A_N_C2,N/N,../data/train/raw/video/N/N/02615_H_A_N_C2/02615_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02125_H_A_N_C3,N/N,../data/train/raw/video/N/N/02125_H_A_N_C3/02125_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00573_H_D_N_C2,N/N,../data/train/raw/video/N/N/00573_H_D_N_C2/00573_H_D_N_C2.mp4,10.0,100,1280,720,10.0
00065_H_A_N_C2,N/N,../data/train/raw/video/N/N/00065_H_A_N_C2/00065_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02599_H_A_N_C7,N/N,../data/train/raw/video/N/N/02599_H_A_N_C7/02599_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02553_H_D_N_C8,N/N,../data/train/raw/video/N/N/02553_H_D_N_C8/02553_H_D_N_C8.mp4,10.0,100,1280,720,10.0
02413_H_A_N_C7,N/N,../data/train/raw/video/N/N/02413_H_A_N_C7/02413_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00172_H_A_N_C5,N/N,../data/train/raw/video/N/N/00172_H_A_N_C5/00172_H_A_N_C5.mp4,10.0,231,1280,720,23.1
00092_H_A_N_C1,N/N,../data/train/raw/video/N/N/00092_H_A_N_C1/00092_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00192_H_A_N_C4,N/N,../data/train/raw/video/N/N/00192_H_A_N_C4/00192_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00200_H_A_N_C3,N/N,../data/train/raw/video/N/N/00200_H_A_N_C3/00200_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00088_H_A_N_C4,N/N,../data/train/raw/video/N/N/00088_H_A_N_C4/00088_H_A_N_C4.mp4,10.0,100,1280,720,10.0
